permutation_id	density	edge_count	mean_degree
0	0.0028804020305812895	282	1.27313769751693
1	0.0027271891566141996	267	1.2054176072234764
2	0.0028191168809944536	276	1.2460496613995484
3	0.0030234007129505735	296	1.3363431151241536
4	0.0029825439465593494	292	1.3182844243792324
5	0.0026148330490383337	256	1.1557562076749435
6	0.0029519013717659317	289	1.3047404063205417
7	0.00262504724063614	257	1.1602708803611739
8	0.0030234007129505735	296	1.3363431151241536
9	0.002645475623831752	259	1.1693002257336342
10	0.0027680459230054236	271	1.2234762979683973
11	0.002645475623831752	259	1.1693002257336342
12	0.0027271891566141996	267	1.2054176072234764
13	0.0029825439465593494	292	1.3182844243792324
14	0.002890616222179096	283	1.2776523702031604
15	0.002594404665842722	254	1.146726862302483
16	0.002492262749864662	244	1.1015801354401806
17	0.00257397628264711	252	1.1376975169300225
18	0.0031051142457330216	304	1.3724604966139955
19	0.0026148330490383337	256	1.1557562076749435
20	0.00262504724063614	257	1.1602708803611739
21	0.0023696924506909902	232	1.0474040632054176
22	0.002400335025484408	235	1.0609480812641083
23	0.002594404665842722	254	1.146726862302483
24	0.002287978917908542	224	1.0112866817155757
25	0.002737403348212006	268	1.2099322799097065
26	0.002543333707853692	249	1.1241534988713318
27	0.0029621155633637376	290	1.309255079006772
28	0.002339049875897572	229	1.0338600451467268
29	0.0027578317314076177	270	1.2189616252821671
30	0.0028497594557878717	279	1.2595936794582392
31	0.0029212587969725135	286	1.2911963882618511
32	0.0031868277785154693	312	1.4085778781038374
33	0.0029008304137769017	284	1.2821670428893905
34	0.002533119516255886	248	1.1196388261851016
35	0.0028293310725922595	277	1.2505643340857788
36	0.00242076340868002	237	1.069977426636569
37	0.002461620175071244	241	1.0880361173814899
38	0.0026659040070273637	261	1.1783295711060948
39	0.0029723297549615435	291	1.3137697516930023
40	0.0029927581381571557	293	1.3227990970654628
41	0.00262504724063614	257	1.1602708803611739
42	0.0030234007129505735	296	1.3363431151241536
43	0.002328835684299766	228	1.0293453724604966
44	0.002328835684299766	228	1.0293453724604966
45	0.0029008304137769017	284	1.2821670428893905
46	0.0027578317314076177	270	1.2189616252821671
47	0.002359478259093184	231	1.0428893905191874
48	0.002502476941462468	245	1.1060948081264108
49	0.0026761181986251696	262	1.182844243792325
50	0.002696546581820782	264	1.1918735891647856
51	0.002400335025484408	235	1.0609480812641083
52	0.002512691133060274	246	1.110609480812641
53	0.0027782601146032295	272	1.2279909706546275
54	0.00257397628264711	252	1.1376975169300225
55	0.0026148330490383337	256	1.1557562076749435
56	0.002890616222179096	283	1.2776523702031604
57	0.0027067607734185877	265	1.1963882618510158
58	0.002686332390222976	263	1.1873589164785554
59	0.0029621155633637376	290	1.309255079006772
60	0.00262504724063614	257	1.1602708803611739
61	0.00247183436666905	242	1.09255079006772
62	0.00252290532465808	247	1.1151241534988714
63	0.0030029723297549616	294	1.327313769751693
64	0.0028599736473856776	280	1.2641083521444696
65	0.0030131865213527675	295	1.3318284424379232
66	0.002645475623831752	259	1.1693002257336342
67	0.002410549217082214	236	1.0654627539503385
68	0.0027578317314076177	270	1.2189616252821671
69	0.002553547899451498	250	1.1286681715575622
70	0.002512691133060274	246	1.110609480812641
71	0.0027782601146032295	272	1.2279909706546275
72	0.002604618857440528	255	1.1512415349887133
73	0.0031051142457330216	304	1.3724604966139955
74	0.002645475623831752	259	1.1693002257336342
75	0.002451405983473438	240	1.0835214446952597
76	0.0031561852037220515	309	1.3950338600451466
77	0.0027782601146032295	272	1.2279909706546275
78	0.0029110446053747076	285	1.2866817155756207
79	0.0027271891566141996	267	1.2054176072234764
80	0.00257397628264711	252	1.1376975169300225
81	0.0026148330490383337	256	1.1557562076749435
82	0.0028089026893966477	275	1.2415349887133182
83	0.0026148330490383337	256	1.1557562076749435
84	0.0030029723297549616	294	1.327313769751693
85	0.0032787555028957233	321	1.4492099322799097
86	0.0027067607734185877	265	1.1963882618510158
87	0.0028804020305812895	282	1.27313769751693
88	0.0028701878389834836	281	1.2686230248306998
89	0.002594404665842722	254	1.146726862302483
90	0.0027271891566141996	267	1.2054176072234764
91	0.0027782601146032295	272	1.2279909706546275
92	0.0026761181986251696	262	1.182844243792325
93	0.002533119516255886	248	1.1196388261851016
94	0.002543333707853692	249	1.1241534988713318
95	0.0030336149045483794	297	1.3408577878103838
96	0.0029621155633637376	290	1.309255079006772
97	0.0030438290961461857	298	1.345372460496614
98	0.002492262749864662	244	1.1015801354401806
99	0.0027169749650163937	266	1.200902934537246
100	0.0028191168809944536	276	1.2460496613995484
101	0.0027680459230054236	271	1.2234762979683973
102	0.0026761181986251696	262	1.182844243792325
103	0.002328835684299766	228	1.0293453724604966
104	0.0029519013717659317	289	1.3047404063205417
105	0.0026761181986251696	262	1.182844243792325
106	0.002737403348212006	268	1.2099322799097065
107	0.002359478259093184	231	1.0428893905191874
108	0.002655689815429558	260	1.1738148984198646
109	0.0028599736473856776	280	1.2641083521444696
110	0.0028701878389834836	281	1.2686230248306998
111	0.0027782601146032295	272	1.2279909706546275
112	0.0029110446053747076	285	1.2866817155756207
113	0.0028599736473856776	280	1.2641083521444696
114	0.0029008304137769017	284	1.2821670428893905
115	0.00257397628264711	252	1.1376975169300225
116	0.0027067607734185877	265	1.1963882618510158
117	0.002645475623831752	259	1.1693002257336342
118	0.002543333707853692	249	1.1241534988713318
119	0.002553547899451498	250	1.1286681715575622
120	0.003442182568460619	337	1.5214446952595937
121	0.002328835684299766	228	1.0293453724604966
122	0.002604618857440528	255	1.1512415349887133
123	0.002686332390222976	263	1.1873589164785554
124	0.0027169749650163937	266	1.200902934537246
125	0.002410549217082214	236	1.0654627539503385
126	0.00257397628264711	252	1.1376975169300225
127	0.0031561852037220515	309	1.3950338600451466
128	0.002410549217082214	236	1.0654627539503385
129	0.002410549217082214	236	1.0654627539503385
130	0.0026659040070273637	261	1.1783295711060948
131	0.002645475623831752	259	1.1693002257336342
132	0.002645475623831752	259	1.1693002257336342
133	0.002287978917908542	224	1.0112866817155757
134	0.002441191791875632	239	1.0790067720090293
135	0.0023696924506909902	232	1.0474040632054176
136	0.0022164795767239003	217	0.9796839729119639
137	0.0027271891566141996	267	1.2054176072234764
138	0.0027782601146032295	272	1.2279909706546275
139	0.002359478259093184	231	1.0428893905191874
140	0.0026659040070273637	261	1.1783295711060948
141	0.0028804020305812895	282	1.27313769751693
142	0.0031051142457330216	304	1.3724604966139955
143	0.0029825439465593494	292	1.3182844243792324
144	0.0029416871801681258	288	1.3002257336343115
145	0.0027578317314076177	270	1.2189616252821671
146	0.002553547899451498	250	1.1286681715575622
147	0.002737403348212006	268	1.2099322799097065
148	0.0028191168809944536	276	1.2460496613995484
149	0.0027782601146032295	272	1.2279909706546275
150	0.002441191791875632	239	1.0790067720090293
151	0.002737403348212006	268	1.2099322799097065
152	0.002635261432233946	258	1.164785553047404
153	0.0030642574793417975	300	1.3544018058690745
154	0.0025637620910493038	251	1.1331828442437923
155	0.0027578317314076177	270	1.2189616252821671
156	0.0028497594557878717	279	1.2595936794582392
157	0.0026659040070273637	261	1.1783295711060948
158	0.0029621155633637376	290	1.309255079006772
159	0.002655689815429558	260	1.1738148984198646
160	0.002737403348212006	268	1.2099322799097065
161	0.002839545264190066	278	1.255079006772009
162	0.0028701878389834836	281	1.2686230248306998
163	0.002839545264190066	278	1.255079006772009
164	0.0028497594557878717	279	1.2595936794582392
165	0.0031357568205264393	307	1.3860045146726863
166	0.002839545264190066	278	1.255079006772009
167	0.0031663993953198574	310	1.399548532731377
168	0.002533119516255886	248	1.1196388261851016
169	0.0029519013717659317	289	1.3047404063205417
170	0.0027271891566141996	267	1.2054176072234764
171	0.0030540432877439916	299	1.3498871331828441
172	0.0026659040070273637	261	1.1783295711060948
173	0.0030846858625374093	302	1.363431151241535
174	0.00242076340868002	237	1.069977426636569
175	0.002553547899451498	250	1.1286681715575622
176	0.002584190474244916	253	1.142212189616253
177	0.0025637620910493038	251	1.1331828442437923
178	0.002543333707853692	249	1.1241534988713318
179	0.002379906642288796	233	1.0519187358916477
180	0.0030029723297549616	294	1.327313769751693
181	0.0030234007129505735	296	1.3363431151241536
182	0.0029110446053747076	285	1.2866817155756207
183	0.002655689815429558	260	1.1738148984198646
184	0.0028293310725922595	277	1.2505643340857788
185	0.0028293310725922595	277	1.2505643340857788
186	0.002339049875897572	229	1.0338600451467268
187	0.0025637620910493038	251	1.1331828442437923
188	0.0029314729885703194	287	1.2957110609480813
189	0.002430977600277826	238	1.074492099322799
190	0.0027782601146032295	272	1.2279909706546275
191	0.002482048558266856	243	1.0970654627539504
192	0.002839545264190066	278	1.255079006772009
193	0.00262504724063614	257	1.1602708803611739
194	0.0028191168809944536	276	1.2460496613995484
195	0.0030438290961461857	298	1.345372460496614
196	0.0029314729885703194	287	1.2957110609480813
197	0.002604618857440528	255	1.1512415349887133
198	0.002512691133060274	246	1.110609480812641
199	0.0022675505347129303	222	1.002257336343115
200	0.0026148330490383337	256	1.1557562076749435
201	0.00247183436666905	242	1.09255079006772
202	0.0023696924506909902	232	1.0474040632054176
203	0.0025637620910493038	251	1.1331828442437923
204	0.002461620175071244	241	1.0880361173814899
205	0.002645475623831752	259	1.1693002257336342
206	0.0029723297549615435	291	1.3137697516930023
207	0.0026761181986251696	262	1.182844243792325
208	0.002737403348212006	268	1.2099322799097065
209	0.0029416871801681258	288	1.3002257336343115
210	0.0029723297549615435	291	1.3137697516930023
211	0.002890616222179096	283	1.2776523702031604
212	0.0030029723297549616	294	1.327313769751693
213	0.002635261432233946	258	1.164785553047404
214	0.002543333707853692	249	1.1241534988713318
215	0.0032583271197001115	319	1.440180586907449
216	0.0031051142457330216	304	1.3724604966139955
217	0.0029212587969725135	286	1.2911963882618511
218	0.002839545264190066	278	1.255079006772009
219	0.0027782601146032295	272	1.2279909706546275
220	0.002379906642288796	233	1.0519187358916477
221	0.0031459710121242456	308	1.3905191873589164
222	0.0026761181986251696	262	1.182844243792325
223	0.002839545264190066	278	1.255079006772009
224	0.0027680459230054236	271	1.2234762979683973
225	0.002277764726310736	223	1.0067720090293453
226	0.0027680459230054236	271	1.2234762979683973
227	0.002430977600277826	238	1.074492099322799
228	0.0026761181986251696	262	1.182844243792325
229	0.0028599736473856776	280	1.2641083521444696
230	0.002206265385126094	216	0.9751693002257337
231	0.002543333707853692	249	1.1241534988713318
232	0.0031561852037220515	309	1.3950338600451466
233	0.002594404665842722	254	1.146726862302483
234	0.002482048558266856	243	1.0970654627539504
235	0.002482048558266856	243	1.0970654627539504
236	0.0031561852037220515	309	1.3950338600451466
237	0.002655689815429558	260	1.1738148984198646
238	0.0029110446053747076	285	1.2866817155756207
239	0.002451405983473438	240	1.0835214446952597
240	0.002655689815429558	260	1.1738148984198646
241	0.002584190474244916	253	1.142212189616253
242	0.002737403348212006	268	1.2099322799097065
243	0.00247183436666905	242	1.09255079006772
244	0.00262504724063614	257	1.1602708803611739
245	0.0028497594557878717	279	1.2595936794582392
246	0.002737403348212006	268	1.2099322799097065
247	0.0028701878389834836	281	1.2686230248306998
248	0.0029008304137769017	284	1.2821670428893905
249	0.0028599736473856776	280	1.2641083521444696
250	0.002441191791875632	239	1.0790067720090293
251	0.002349264067495378	230	1.0383747178329572
252	0.0022675505347129303	222	1.002257336343115
253	0.0026659040070273637	261	1.1783295711060948
254	0.002594404665842722	254	1.146726862302483
255	0.0025637620910493038	251	1.1331828442437923
256	0.0023696924506909902	232	1.0474040632054176
257	0.00247183436666905	242	1.09255079006772
258	0.002512691133060274	246	1.110609480812641
259	0.002553547899451498	250	1.1286681715575622
260	0.00257397628264711	252	1.1376975169300225
261	0.0027271891566141996	267	1.2054176072234764
262	0.0029212587969725135	286	1.2911963882618511
263	0.002696546581820782	264	1.1918735891647856
264	0.0031357568205264393	307	1.3860045146726863
265	0.0030846858625374093	302	1.363431151241535
266	0.002584190474244916	253	1.142212189616253
267	0.0029008304137769017	284	1.2821670428893905
268	0.0030336149045483794	297	1.3408577878103838
269	0.0027680459230054236	271	1.2234762979683973
270	0.0028701878389834836	281	1.2686230248306998
271	0.00257397628264711	252	1.1376975169300225
272	0.002543333707853692	249	1.1241534988713318
273	0.002308407301104154	226	1.020316027088036
274	0.0028497594557878717	279	1.2595936794582392
275	0.002482048558266856	243	1.0970654627539504
276	0.0029008304137769017	284	1.2821670428893905
277	0.002890616222179096	283	1.2776523702031604
278	0.0029416871801681258	288	1.3002257336343115
279	0.002696546581820782	264	1.1918735891647856
280	0.0026148330490383337	256	1.1557562076749435
281	0.002696546581820782	264	1.1918735891647856
282	0.002737403348212006	268	1.2099322799097065
283	0.00262504724063614	257	1.1602708803611739
284	0.002655689815429558	260	1.1738148984198646
285	0.00262504724063614	257	1.1602708803611739
286	0.002747617539809812	269	1.2144469525959367
287	0.0029825439465593494	292	1.3182844243792324
288	0.0027680459230054236	271	1.2234762979683973
289	0.002890616222179096	283	1.2776523702031604
290	0.0026659040070273637	261	1.1783295711060948
291	0.002553547899451498	250	1.1286681715575622
292	0.0029212587969725135	286	1.2911963882618511
293	0.0029314729885703194	287	1.2957110609480813
294	0.002737403348212006	268	1.2099322799097065
295	0.0026148330490383337	256	1.1557562076749435
296	0.002686332390222976	263	1.1873589164785554
297	0.002410549217082214	236	1.0654627539503385
298	0.002686332390222976	263	1.1873589164785554
299	0.002390120833886602	234	1.0564334085778782
300	0.0026659040070273637	261	1.1783295711060948
301	0.002533119516255886	248	1.1196388261851016
302	0.002788474306201036	273	1.2325056433408579
303	0.0029212587969725135	286	1.2911963882618511
304	0.00242076340868002	237	1.069977426636569
305	0.0027782601146032295	272	1.2279909706546275
306	0.002635261432233946	258	1.164785553047404
307	0.0028089026893966477	275	1.2415349887133182
308	0.003380897418873783	331	1.4943566591422122
309	0.002492262749864662	244	1.1015801354401806
310	0.002604618857440528	255	1.1512415349887133
311	0.00252290532465808	247	1.1151241534988714
312	0.0026148330490383337	256	1.1557562076749435
313	0.0027986884977988418	274	1.237020316027088
314	0.0029110446053747076	285	1.2866817155756207
315	0.0027680459230054236	271	1.2234762979683973
316	0.0023186214927019603	227	1.0248306997742664
317	0.0027169749650163937	266	1.200902934537246
318	0.0027578317314076177	270	1.2189616252821671
319	0.002257336343115124	221	0.9977426636568849
320	0.0027067607734185877	265	1.1963882618510158
321	0.0029416871801681258	288	1.3002257336343115
322	0.002379906642288796	233	1.0519187358916477
323	0.002543333707853692	249	1.1241534988713318
324	0.002502476941462468	245	1.1060948081264108
325	0.002737403348212006	268	1.2099322799097065
326	0.002451405983473438	240	1.0835214446952597
327	0.002430977600277826	238	1.074492099322799
328	0.0026148330490383337	256	1.1557562076749435
329	0.002737403348212006	268	1.2099322799097065
330	0.0029825439465593494	292	1.3182844243792324
331	0.0028804020305812895	282	1.27313769751693
332	0.0028599736473856776	280	1.2641083521444696
333	0.0026659040070273637	261	1.1783295711060948
334	0.0030131865213527675	295	1.3318284424379232
335	0.0029621155633637376	290	1.309255079006772
336	0.002655689815429558	260	1.1738148984198646
337	0.002430977600277826	238	1.074492099322799
338	0.0028804020305812895	282	1.27313769751693
339	0.002308407301104154	226	1.020316027088036
340	0.002553547899451498	250	1.1286681715575622
341	0.002635261432233946	258	1.164785553047404
342	0.0028804020305812895	282	1.27313769751693
343	0.002451405983473438	240	1.0835214446952597
344	0.0027578317314076177	270	1.2189616252821671
345	0.002584190474244916	253	1.142212189616253
346	0.002584190474244916	253	1.142212189616253
347	0.002747617539809812	269	1.2144469525959367
348	0.0028804020305812895	282	1.27313769751693
349	0.0029621155633637376	290	1.309255079006772
350	0.0030949000541352157	303	1.3679458239277653
351	0.002655689815429558	260	1.1738148984198646
352	0.0027782601146032295	272	1.2279909706546275
353	0.0029416871801681258	288	1.3002257336343115
354	0.0026659040070273637	261	1.1783295711060948
355	0.002533119516255886	248	1.1196388261851016
356	0.0029008304137769017	284	1.2821670428893905
357	0.002298193109506348	225	1.0158013544018059
358	0.002461620175071244	241	1.0880361173814899
359	0.0020836950859524223	204	0.9209932279909706
360	0.002553547899451498	250	1.1286681715575622
361	0.002655689815429558	260	1.1738148984198646
362	0.002359478259093184	231	1.0428893905191874
363	0.002298193109506348	225	1.0158013544018059
364	0.0028089026893966477	275	1.2415349887133182
365	0.002553547899451498	250	1.1286681715575622
366	0.002696546581820782	264	1.1918735891647856
367	0.002206265385126094	216	0.9751693002257337
368	0.002451405983473438	240	1.0835214446952597
369	0.002277764726310736	223	1.0067720090293453
370	0.002543333707853692	249	1.1241534988713318
371	0.0029927581381571557	293	1.3227990970654628
372	0.0027067607734185877	265	1.1963882618510158
373	0.002502476941462468	245	1.1060948081264108
374	0.002788474306201036	273	1.2325056433408579
375	0.002737403348212006	268	1.2099322799097065
376	0.002645475623831752	259	1.1693002257336342
377	0.002379906642288796	233	1.0519187358916477
378	0.0029519013717659317	289	1.3047404063205417
379	0.0027578317314076177	270	1.2189616252821671
380	0.0031051142457330216	304	1.3724604966139955
381	0.0027782601146032295	272	1.2279909706546275
382	0.0029416871801681258	288	1.3002257336343115
383	0.002890616222179096	283	1.2776523702031604
384	0.002328835684299766	228	1.0293453724604966
385	0.0027986884977988418	274	1.237020316027088
386	0.002287978917908542	224	1.0112866817155757
387	0.0027169749650163937	266	1.200902934537246
388	0.002788474306201036	273	1.2325056433408579
389	0.002655689815429558	260	1.1738148984198646
390	0.002655689815429558	260	1.1738148984198646
391	0.002277764726310736	223	1.0067720090293453
392	0.0028701878389834836	281	1.2686230248306998
393	0.0026148330490383337	256	1.1557562076749435
394	0.002594404665842722	254	1.146726862302483
395	0.0022266937683217062	218	0.9841986455981941
396	0.0027067607734185877	265	1.1963882618510158
397	0.0028804020305812895	282	1.27313769751693
398	0.0029519013717659317	289	1.3047404063205417
399	0.0027782601146032295	272	1.2279909706546275
400	0.002349264067495378	230	1.0383747178329572
401	0.0027067607734185877	265	1.1963882618510158
402	0.002686332390222976	263	1.1873589164785554
403	0.0028089026893966477	275	1.2415349887133182
404	0.002492262749864662	244	1.1015801354401806
405	0.002543333707853692	249	1.1241534988713318
406	0.00242076340868002	237	1.069977426636569
407	0.0022675505347129303	222	1.002257336343115
408	0.0027067607734185877	265	1.1963882618510158
409	0.003452396760058425	338	1.5259593679458239
410	0.0026659040070273637	261	1.1783295711060948
411	0.0027067607734185877	265	1.1963882618510158
412	0.0030029723297549616	294	1.327313769751693
413	0.0030131865213527675	295	1.3318284424379232
414	0.002451405983473438	240	1.0835214446952597
415	0.0032276845449066933	316	1.4266365688487586
416	0.002482048558266856	243	1.0970654627539504
417	0.0031663993953198574	310	1.399548532731377
418	0.00242076340868002	237	1.069977426636569
419	0.0027986884977988418	274	1.237020316027088
420	0.0027578317314076177	270	1.2189616252821671
421	0.002512691133060274	246	1.110609480812641
422	0.002788474306201036	273	1.2325056433408579
423	0.0026148330490383337	256	1.1557562076749435
424	0.0027578317314076177	270	1.2189616252821671
425	0.002390120833886602	234	1.0564334085778782
426	0.002543333707853692	249	1.1241534988713318
427	0.0032378987365044992	317	1.4311512415349887
428	0.002839545264190066	278	1.255079006772009
429	0.002839545264190066	278	1.255079006772009
430	0.00242076340868002	237	1.069977426636569
431	0.0028804020305812895	282	1.27313769751693
432	0.0029621155633637376	290	1.309255079006772
433	0.002359478259093184	231	1.0428893905191874
434	0.002594404665842722	254	1.146726862302483
435	0.002533119516255886	248	1.1196388261851016
436	0.002390120833886602	234	1.0564334085778782
437	0.0031153284373308275	305	1.3769751693002257
438	0.0029212587969725135	286	1.2911963882618511
439	0.00247183436666905	242	1.09255079006772
440	0.0031970419701132756	313	1.4130925507900678
441	0.0028804020305812895	282	1.27313769751693
442	0.0028804020305812895	282	1.27313769751693
443	0.0022675505347129303	222	1.002257336343115
444	0.00247183436666905	242	1.09255079006772
445	0.002890616222179096	283	1.2776523702031604
446	0.002482048558266856	243	1.0970654627539504
447	0.002594404665842722	254	1.146726862302483
448	0.0029519013717659317	289	1.3047404063205417
449	0.002737403348212006	268	1.2099322799097065
450	0.002604618857440528	255	1.1512415349887133
451	0.0029008304137769017	284	1.2821670428893905
452	0.0028293310725922595	277	1.2505643340857788
453	0.002788474306201036	273	1.2325056433408579
454	0.002604618857440528	255	1.1512415349887133
455	0.002553547899451498	250	1.1286681715575622
456	0.0028599736473856776	280	1.2641083521444696
457	0.0027578317314076177	270	1.2189616252821671
458	0.0029723297549615435	291	1.3137697516930023
459	0.00247183436666905	242	1.09255079006772
460	0.002696546581820782	264	1.1918735891647856
461	0.002512691133060274	246	1.110609480812641
462	0.00242076340868002	237	1.069977426636569
463	0.0028599736473856776	280	1.2641083521444696
464	0.0028701878389834836	281	1.2686230248306998
465	0.002747617539809812	269	1.2144469525959367
466	0.002839545264190066	278	1.255079006772009
467	0.002441191791875632	239	1.0790067720090293
468	0.002482048558266856	243	1.0970654627539504
469	0.0027271891566141996	267	1.2054176072234764
470	0.0027067607734185877	265	1.1963882618510158
471	0.0029416871801681258	288	1.3002257336343115
472	0.0026761181986251696	262	1.182844243792325
473	0.0028191168809944536	276	1.2460496613995484
474	0.0025637620910493038	251	1.1331828442437923
475	0.0029212587969725135	286	1.2911963882618511
476	0.0027169749650163937	266	1.200902934537246
477	0.002839545264190066	278	1.255079006772009
478	0.002747617539809812	269	1.2144469525959367
479	0.002492262749864662	244	1.1015801354401806
480	0.0028804020305812895	282	1.27313769751693
481	0.002196051193528288	215	0.9706546275395034
482	0.0026659040070273637	261	1.1783295711060948
483	0.0023696924506909902	232	1.0474040632054176
484	0.00262504724063614	257	1.1602708803611739
485	0.002379906642288796	233	1.0519187358916477
486	0.002594404665842722	254	1.146726862302483
487	0.0029927581381571557	293	1.3227990970654628
488	0.0028497594557878717	279	1.2595936794582392
489	0.002328835684299766	228	1.0293453724604966
490	0.0028089026893966477	275	1.2415349887133182
491	0.0030029723297549616	294	1.327313769751693
492	0.002328835684299766	228	1.0293453724604966
493	0.0027782601146032295	272	1.2279909706546275
494	0.0030131865213527675	295	1.3318284424379232
495	0.0027986884977988418	274	1.237020316027088
496	0.002788474306201036	273	1.2325056433408579
497	0.0028599736473856776	280	1.2641083521444696
498	0.00257397628264711	252	1.1376975169300225
499	0.002502476941462468	245	1.1060948081264108
